Fe_percent,Coke_rate,PCI_rate,Hot_blast_temp,Blast_pressure,Moisture_percent,Basicity,Oxygen_percent,CO_percent,CO2_percent,Hot_metal_temp,Instability_flag
67.33551198429333,575.6558567649313,194.85958966182054,1046.4109148562575,3.0433282754738338,3.269047927261396,1.058030855522156,26.9864310669137,27.209831445533077,20.448664021359892,1584.2764060255051,1
67.55321642996927,482.72449650630404,247.88432813826338,949.5739700995126,3.3483721734794165,5.616978673537532,1.097495672802394,24.45111577566036,24.920966369879917,19.458490787251183,1511.709512715922,0
65.50916552551399,542.1942902307158,150.8340135217954,1080.1066652349498,3.181441369221653,5.296973431350225,1.0809454927137347,24.831267264350807,20.424431172504686,22.477003714542203,1504.457071149343,0
58.95997899925382,415.1624860302833,245.6807741785597,969.8217337985592,3.955534370906697,4.0048822180427095,1.0488392883702728,21.565716311728035,27.39866225222852,24.714298440456275,1405.320517673556,1
56.26973748208299,441.55289245128415,121.83433715929354,1131.1892950106912,2.251749144515304,5.033729145490736,1.1742165467995147,26.59866931653534,19.899802169291085,24.121899789523532,1456.0269853459079,1
63.89502934465804,560.6552255403492,106.10421585205427,1093.2007801949003,3.9729488126055106,7.574861312169377,1.1453148219690918,21.53446272370078,19.859958775206003,18.540524032222855,1431.4029557721508,1
60.721982418614814,424.45439094294693,104.94760906819039,1071.4813782861806,2.933347867775784,2.0318339827487475,1.144049218030344,25.507308897872228,25.422864360541862,19.9439249715805,1516.7454413465064,0
56.586497052982125,460.39787002472553,169.73055558988406,1147.5681473895988,2.4372655755542754,4.502744556785624,1.1006112671913193,21.79726360132086,23.190062233730846,22.811389349906932,1415.7038108392571,1
61.43729983144651,306.0584769252999,112.45062962178922,1050.0819092504846,3.8865616520115145,4.001832324625203,1.1745706134081362,24.035805744841092,19.600303795904946,21.798924275406666,1437.9141796656718,1
55.44705077449784,347.57940175141266,176.82518262514026,980.9555221037053,2.9372266202891852,7.76738640451903,1.2190092016790977,23.520360705562187,19.13932614705123,19.36266503445204,1401.798030840119,1
66.82116522702417,492.5059523924399,149.12507552633508,1086.2116490400265,2.694693910421041,7.843365387714158,1.2446007086879325,23.903719131661695,19.693960891504645,24.062432873396215,1452.0517471322958,1
58.36413976080022,515.0930703191632,150.34434887111735,1187.118789659342,2.427620207635913,5.513963213816327,1.0879302683097207,25.04210891123121,27.26466602177931,24.760031794384858,1493.980521700323,1
63.612789696601766,474.78028103534984,195.34134948177547,1080.3478090032618,2.5357509022316043,5.300041810643998,1.2911373582260823,21.982680057186787,23.864802094625006,20.71521709561954,1446.8148296431775,1
59.05224398916234,342.9930108826832,124.46470092274302,1088.8858347118291,3.9584390204544384,7.419274980863149,1.0108116284917916,22.561423322187913,25.291606607592215,22.155562558347963,1404.1352947849161,1
61.76088427531154,433.62162857335045,214.98300555095966,1180.4252043778993,2.607946879809549,2.039254842587628,1.3001760933197433,21.738320873246703,19.280184436433576,20.478980451377964,1451.305459204418,1
62.107233631462634,406.5284299089569,187.3046379667952,1054.5825300923234,3.95561184751921,5.37368361753389,1.1131870403194972,25.5707665944956,21.792995910072197,19.446088422930707,1500.8859620628537,0
57.403107921831854,448.6984032105265,237.24169432712665,1198.9072385144377,2.6604299732241743,2.147794449929559,1.1480003449434375,21.37077424986207,23.5694801992125,24.287020619335205,1432.6209701395137,1
67.60460016093926,561.0987103662283,154.7260980651285,947.8986130599226,2.462836931177124,7.8089736279025015,1.2322845321109033,25.608766178614186,23.09751778296051,20.951195726246493,1480.2283401708391,1
65.07672670369449,532.7584315975955,247.40724881006884,1061.111952903696,2.3667283658036946,3.9209573440478183,1.2441805574842961,27.81092802903467,21.725815211355826,18.192376743022706,1585.7086015062798,1
67.21348624033446,325.1968504167477,186.3741470071035,963.8702523043145,2.823709010547994,5.124807811031181,1.1684618629877683,27.224427338611566,18.957691746544235,20.260891487127346,1505.147378791478,1
66.63275555555944,567.0927593323693,246.01029342813007,1035.9979105022078,2.4736128970700544,4.505411027583602,1.3751595789533204,23.28349804982484,24.828764199698153,20.77393693577819,1521.8341575845045,1
62.772699724544104,441.5301453449471,104.0590981070673,951.1721728505304,3.393875927654106,7.361744744841104,1.343330169417274,22.503202300349983,23.979293431145038,19.189013320762275,1451.275703575102,1
66.98436505530051,523.1586434657995,209.1964483618582,966.7586314577418,2.4795434707279567,7.998907664950492,1.0900146235167143,27.72232561241397,22.204905145328333,23.14625019849194,1529.629006032711,1
56.15040252667495,342.01176937930563,222.49322864391044,963.2400148896791,3.6707936899957385,2.410327867917374,1.2355640775869234,24.10666090885156,27.270169849826743,19.238932272674088,1484.7491350204034,1
57.54777721144889,501.2158577121144,107.97599300147314,996.0094017072024,3.668022516976334,6.39218681589991,1.2883940029626149,23.466816983822117,25.560423036643495,24.069097087906616,1431.1094010248908,1
55.587954755836996,370.8978052828374,186.84544960243687,940.3815103556509,2.5710527480961325,4.207991743689522,1.0867774329906463,21.882389222253963,21.64827041748921,22.250948169151975,1374.1163750389114,1
59.22929429992244,431.51426914227943,220.29134403841726,1142.8026524925049,3.5070802609736598,2.834437518490481,1.0073801699378828,22.165945295683947,18.527941920428127,23.545320174586227,1445.7984813389346,0
60.052804765963266,305.0588610246313,184.1558087834609,966.2026791876641,3.715091751958907,4.432625177812926,1.390241816186194,26.19207537043789,26.00389943378058,22.76888629867183,1491.1959545443533,1
58.52753741306065,345.4831913791428,109.57203856081999,1024.9706985430125,3.180265687874293,7.988879781145235,1.383339366059496,22.409818027325432,22.401258462725043,23.339797964059137,1398.8394953607005,1
65.77358761897509,327.6241479370859,204.0170861347467,904.8171414690073,2.7326648217281098,4.145403796111227,1.128139076746586,22.253109139045186,22.722337292925047,20.920117622186947,1416.5565200291019,1
59.63779324701666,371.92325188147754,109.08953720099629,931.4644629845346,2.8819343734253584,3.664396930787344,1.0956459309981574,23.255634764638717,23.87352505510497,22.152809679971075,1427.12439904817,0
58.65214862593595,330.0054270072967,222.62033425246577,1168.8815701239755,3.572457730069564,7.07702824759947,1.0618458751323945,27.39334033473481,24.604648080979807,20.670668553057943,1524.6223481236682,1
62.05504908105723,507.57300798586857,106.45512749600417,1151.1480611521336,2.5866349279936283,7.2076279989407395,1.2748583001656257,25.125561096426104,24.08640051023273,23.039652567474988,1483.66169848693,1
56.83201492467192,308.7119706627658,120.60960715155562,1152.2767357365583,2.668924668752388,4.033214928991792,1.3021166687045038,26.42522858793138,20.813621569140253,20.173869626077973,1504.5787574674846,1
65.42856074980251,485.3221501874994,141.26613857849028,1023.4060251764571,2.3215686725157014,3.7920388436745847,1.168160924199956,26.032302178495296,19.779017453807878,20.343634930846267,1532.7190604842049,1
55.96915836783702,342.21234924767225,195.00471883912002,942.4592396554992,2.7981048060260054,5.883688865284502,1.0971237652727874,27.64919793620915,18.28043306433899,23.794457021374154,1447.756485747204,1
67.82953017580672,583.5484371533692,246.45386494469588,932.3683564482949,2.173030264498972,3.2310709023236592,1.1794895130992038,25.83282366417888,18.130666331084413,19.261035003435587,1519.4683248361512,0
65.03918200085654,579.9282219329563,117.67342789299016,1081.6808174402147,2.642068881978223,4.902112415736159,1.2065437408422053,21.876588547882463,26.888553825050895,20.793072670430348,1454.7263785466407,1
57.58330385994424,367.6509307562888,121.40615038208776,1148.4579764725888,2.746958761895714,2.848062149886256,1.2173615490370766,22.41463914891546,27.945386008138126,22.012784236776422,1465.8434667239674,0
55.07178752260683,484.32638946690884,155.33055950514705,1170.034344642073,2.5109582648482642,3.8285286693971115,1.1773469816164113,25.919908172216214,21.57644063909939,18.934524916287142,1525.4510547584814,1
65.60099856991285,308.4015958417375,225.43287066329805,986.6194951680679,2.2027162382699763,3.7848889861924677,1.001493499361764,22.50509745488793,20.130224716568897,22.289469639931575,1420.2883848846648,1
64.18914547001903,579.5365629153523,170.08464291262214,996.3079709500361,3.0433344851231103,6.169399790056675,1.1887111136648443,26.786712911836055,21.993539953044035,20.61663957327241,1521.210683654957,1
64.47709318453283,456.89619245751294,148.24159003837326,930.2629970584273,3.7301623395109416,3.693638209968552,1.1389087556851352,27.15766570089399,19.032486684580533,19.49955522644093,1508.3397592811712,0
65.0265145069173,312.9669454253337,184.18057483132918,1132.3229367804036,2.671289491600941,7.390974220343407,1.2226247990179906,23.90075140602174,24.29717228725859,18.399527909225537,1479.3363624089345,1
55.96258047254317,402.74999790244124,139.0784796168625,982.7070813363416,2.473603142840277,7.898276566215389,1.0277514340579268,23.67631192540878,20.250117933273867,21.943038429794957,1398.8397323966326,1
59.66005447107554,323.05483855837025,160.17398608712813,1044.278840869029,2.570076435381007,2.486370207544706,1.351675704288712,21.845450543231234,21.17423512938218,24.799560612707744,1401.137362736263,1
56.50629777382669,417.88333181200795,149.89077238480627,1178.6691913586496,3.7237743626084736,4.385885791085618,1.3501764060432782,27.564729644357087,26.55448917685673,23.4125204227865,1539.3332675014344,1
66.22034453638271,500.97790264839693,220.62115336219688,1125.664719097481,3.0556151792155952,3.8110463809648225,1.2256461731180401,24.4096988130942,23.69098015699968,20.773179663178855,1505.449793692149,0
63.10287564875826,440.9669724124319,238.63835896570012,915.8213688867215,2.2615807025415497,4.1119407710657,1.294847868423604,25.956403169948164,19.348188176233094,19.327288850503635,1503.6217758476873,0
59.30167432308444,415.11665241583637,213.93582882353678,902.446378337829,3.418443298110925,3.592129316419716,1.1751614962458243,22.103769314641184,18.955232853825557,23.254996879389925,1388.2372723870453,1
55.826258553718304,335.74711366213944,165.86253640449752,1136.2223777641225,2.308737866466899,4.295989167218149,1.2361199377168692,24.776850028253847,24.541854982032664,24.046003729119796,1449.524859374418,1
59.042770182303606,373.4817137080969,175.65024662449957,1065.7500710936088,2.1204888058844733,2.848487556613931,1.2470696723485224,26.440203987029967,19.626598601373292,20.41604719001965,1510.113820103175,0
59.22738318634771,330.04298632150534,118.76105408941535,1116.1003228088102,2.5113697529958348,3.678909653272026,1.141555433636533,25.1853416085429,19.96803120812773,18.435257263443976,1489.8157544166565,1
64.48488031839483,542.2496194969982,212.02970667018067,947.044596547984,2.3361803590335315,6.486907267738304,1.3843488693192527,23.658998645404864,24.017866678291004,22.334630973148514,1457.4957095974605,0
63.28824712761777,340.57194839541677,189.4713519092566,1161.614354991186,3.209994948749336,4.06427915391056,1.2410414784864798,25.30448991501947,27.10576336899461,18.641866425070592,1526.5091185585172,1
66.53376565349225,478.61200996466806,235.36599942061545,1131.9974937043385,2.9691328146800835,3.247009383949088,1.3962126064876839,27.968910555270178,23.414217816696183,19.21497719880966,1610.4036625521646,1
61.13879402710534,402.8221240766538,130.09167153627297,1167.2516742163841,3.448129100985734,2.650664231389049,1.1729483072552132,25.778700101798428,22.683166862722235,18.03079041739395,1530.9011687240268,1
56.554725197197925,367.79351539655505,213.9589182898918,1002.3288247972413,3.0231421005204915,4.0880248836991155,1.0129283070350046,24.521850043473282,26.58675599173136,19.826262490771782,1449.9419426850252,0
64.27218223389893,491.84053184763115,202.70074925787844,982.7115585849739,2.838011870418775,5.860454531722114,1.1209747932157923,26.987640697148194,20.93510239727927,23.33255443731138,1499.4362233716322,0
64.89020563201967,437.1006928130822,139.87683007146282,945.5194319771781,3.052437380875486,3.519829226400026,1.2603150928822888,24.295978620632813,18.34580395397438,23.74510838657808,1442.5911652064187,0
62.29660356840345,420.04364018536774,200.10679593112377,1179.026552384099,2.868972226175556,4.534674145495179,1.3641373991410388,24.165218812040393,23.57687698443265,24.63700350477349,1484.2105244751194,1
65.02257333940929,477.8556014676665,238.65600708649743,953.0487610673522,2.0741737878280793,7.714391478495033,1.246065697679525,24.902407173266827,19.318955247922645,23.759485576646604,1437.4790378069488,1
61.41934275273708,447.3802885470002,237.76539815006782,935.7951701134515,3.36139822599248,5.3141771110011575,1.188705466157782,23.242505382853736,18.605820445719136,19.478992941543538,1431.5342151762288,0
61.795526781965926,391.04526256546825,207.9439861774212,957.8034626960347,3.9242606524289108,5.191631695184981,1.0322972155986145,21.500231016592984,18.970401631530827,21.66445558755381,1389.0770573105003,1
60.558033238661146,467.71838632957554,107.21096688010901,1131.414518028034,2.844067114072093,4.4596598754145385,1.0579025566308329,23.63943873365905,19.103331251690904,22.107937408785713,1426.6349054513985,0
55.33044864767324,500.8495729652084,230.83965059802424,1166.8587704948643,2.8474659675360936,5.341039862043533,1.0213877518608088,26.112596959620475,24.556601143990363,18.892534863591457,1535.74312524312,1
56.40258855091296,308.00794757605627,198.66679105068098,1143.2740369489272,2.091537757274493,7.907403646383067,1.2844729581790415,24.412938499772615,23.82389496769913,21.04809405439066,1459.0977949537657,1
55.40857941392755,439.7615186723026,146.56513797741016,1068.9715658613854,3.7807581693734966,3.5228414327535775,1.3324365597079453,26.982632714641355,21.202164688623252,20.137297500680916,1513.0440434826044,0
63.27333534642914,317.30498537506315,128.0875542558549,1198.165275233317,3.8582427749258597,7.651567369095861,1.0657755805673315,22.275245268807353,20.430783366771564,23.269888087877714,1390.9936452389948,1
59.086627753992246,355.92162422043333,117.43057944959756,920.6562193480346,3.6262782360282864,2.8944259062619864,1.1300929380614027,22.554420267587385,18.006893279903725,18.557793773926097,1414.1225567590548,1
61.611418985141135,468.1526202233919,107.53553488866415,1160.1575033464876,2.2126909430837136,2.6666321812793354,1.191643062751188,25.510172570358165,19.588896080810958,19.93087164049057,1528.4971110686176,1
66.79836416103922,559.8566745796743,213.11548719261347,1028.3141585141307,3.800447362307878,5.928016974458984,1.0571146156087114,26.729248967065008,23.75513520436469,18.725779945895287,1538.753158273136,1
58.24079897893537,564.8417037565455,135.3764498414913,1036.5367046116398,2.0479113267900817,3.5070741480144316,1.1664765202176306,25.86856153484034,23.564524079255712,21.24127796748243,1510.8954382236745,0
60.334977999463185,320.9832030415894,103.63794040648826,938.2784680953841,2.8891486464726173,4.666353837844561,1.3867328432608415,24.108062286963026,25.364244404776702,19.322151460701715,1445.1080868891884,1
64.82216480105963,425.731525886012,159.5905977762984,910.0298923061486,3.001247308202789,6.377928611467025,1.2876592711374704,27.18274245454671,18.329821394749377,18.73476718286232,1490.1425515693622,0
57.97437615139109,474.90194490136537,172.39106208885084,994.9884978208299,3.6680042020526775,5.209049018978584,1.0667727162598895,25.728440233434554,25.951113083985955,22.60901264101775,1484.8790594933284,0
56.000738827774306,344.120971365103,125.38453463501904,952.4560599341788,3.501718426907942,2.0824960959831764,1.0395258270322665,26.843741216696714,23.817799579212135,23.91581750941193,1486.9489262168092,1
58.76676888787898,529.6296650234315,106.60725042438247,1045.0016268213935,3.5941937929997714,3.8350593978382204,1.1780603545734116,27.32700257421385,20.72894564426486,19.41051365155449,1537.1871984521104,1
57.09587673430206,523.2705775311716,128.36882246471032,944.1991578161316,3.7358018991147492,2.3881200187536753,1.395180450988227,24.70955005411731,22.35583472980751,18.855119348604482,1490.402779752362,0
67.08606948045345,571.0023041120385,201.86541427548616,941.3783209506827,2.952141840985451,7.556687300334218,1.3173130289734742,25.118395153558183,25.99374517821756,22.62242587383139,1517.3645730036146,1
65.50556493433743,302.54580362503293,112.33655158768096,1163.093695231155,3.560504707034343,6.767891560500818,1.117249364851245,25.66822195868957,22.857055407785523,18.302916056890833,1490.8929087844465,1
63.23424883463551,365.0052731967008,183.25555458354907,1176.3884103979226,2.1360661888108776,7.903050102058466,1.0105122833934,27.80609137509017,25.080585923831755,19.668353211166327,1538.7581669607414,1
66.32898767244033,548.1560142735965,121.961798186225,1189.264862576373,2.889092845501078,7.310657074650487,1.1645155682490436,26.641935265122537,22.074430781308724,20.134758921791168,1544.3309755604084,1
65.44773699968849,501.17401524808065,129.3533760370629,1104.1507328621735,2.060265349739282,4.851992123938008,1.0642149234947815,21.244509954654855,23.46359359601786,24.437087725830484,1419.279474801292,1
57.425410765518464,568.3169561095472,158.96168249000482,1131.3049514387608,3.8306301306371884,7.29558510326322,1.072112344497541,24.00440594297196,26.32828873529157,20.457543726511748,1481.3430206277142,1
66.60326698036971,317.15389635907997,115.12380040805971,1150.7354265727888,3.9168275639058416,6.034631679969632,1.0649192639361487,27.080883734169582,22.966535603069154,21.72779840268457,1527.2346402483358,1
62.01144914490346,479.08918971493284,125.98052541733193,1097.6766177361994,2.167878120576326,5.1475979383460055,1.2878430638101748,21.254620378174153,23.631207378014093,23.410998049438493,1410.8758802099826,1
65.49672201713281,470.71397246810227,152.34286171770313,999.0729314107588,3.065253288815521,4.223876275507303,1.01433656488374,25.411594212521763,22.221651041571924,23.9164562934018,1497.8613515753582,0
66.64918689900541,310.7023249081597,149.45035082475502,946.9160995300572,2.6502792126737384,6.085797055618427,1.2258931468048417,27.61503600337074,19.90665343118316,18.66892676492613,1497.357587871721,1
59.13404517463423,454.0566230737451,212.39072285135978,971.181992147445,2.685068569325756,5.540800537723728,1.3010083535174597,23.183244755298848,27.734609114204922,23.279202388567736,1439.814674344022,0
56.430675018859795,482.8560933929773,111.21734576896365,1152.1242154214888,2.901400122750969,5.685109895498949,1.0625636510467966,26.055103261084824,18.205714600071936,23.276093028720204,1481.102822578158,0
57.96315711304524,357.3879522606322,229.0676103499515,1108.8291714860525,2.2501319305091014,4.398987986942024,1.357172404664701,23.180669923649514,19.242050606015365,24.148083353669392,1436.7078511980571,1
60.55240125214133,381.9988749373989,222.4348256109182,1036.7387290578454,2.3615403975678255,6.435890685739661,1.0312537719627815,25.480318574289242,25.127163200122794,23.35930078758834,1467.910784161767,0
65.63419195699241,492.10420388932107,214.89874595379075,908.8215231541358,3.1547373202558893,2.4880566058023668,1.2730824027411083,27.555348850077227,25.406878238056148,18.905362652862284,1580.1864684599368,1
66.18949758233246,440.49028427998746,146.40585436946986,979.861311130165,2.0375118188749766,6.356953776675247,1.0687857843879025,23.582665075657204,19.56415397723145,20.105281938268316,1429.8485515232517,0
55.09037769690548,557.404097270498,223.4322678311181,1118.669247937729,3.1996020440284014,6.384567881641736,1.3224127158398473,27.72108846078605,24.338187695224605,20.963663230887942,1528.5741901589026,1
61.63971493350836,402.7145298027565,127.42031204339212,1053.7161705285068,2.6378343755733384,5.095660372288266,1.2285591210984808,23.675355471897433,26.848890796044934,18.792708420497537,1491.4139812655744,0
60.42634304093413,379.99789751646034,118.66138087825423,1030.659748344735,3.664412829608003,3.5796989016109118,1.2356823367637262,23.74299579491814,26.00366173658805,18.845112892391093,1463.3091155241268,0
57.88740153611949,595.4597821034529,106.74345002342311,994.1038202339723,3.2000130154573676,5.115659086438218,1.138409007018233,26.349420746553008,18.044780856657283,23.519946273846998,1471.4230154041186,0
56.55824977533788,573.3407310390251,240.8965544508364,1082.0795491731071,3.4161824014243436,2.7385171125562846,1.113305093050943,23.525822832054548,18.40366245098638,19.19214316538757,1494.4452634754603,0
59.38899722824716,308.697823499694,146.20163465579105,1189.9156156115068,2.2288503624758906,3.71086265232233,1.1853284278261604,23.29494631840961,22.664526053372647,24.33561127013403,1432.9979915860615,1
67.25782615086275,531.2185845919698,237.6426820266859,1170.3370929892517,2.5317247293633773,4.527799271565653,1.3030855089264852,22.299204172597513,21.521077833961034,19.487800365617602,1480.0484699618485,0
59.20163811626982,333.10043214756087,140.89203422789944,909.1493814252846,3.993339217944073,6.03940270994038,1.0672879230256873,21.622845542305555,18.932679950725113,21.435839045535698,1345.3977202069186,1
61.74427808266376,308.24555844881127,236.13489390045243,1044.2861467750338,2.8673044938184473,3.1233006065302424,1.326507787750912,26.863645512695406,19.927856725767814,19.481658430096733,1505.970480730235,1
64.13924646563731,382.1086547899047,235.58935792691324,998.8407894140843,2.7177304106484192,2.9490245103941843,1.1919351594887222,24.331629754550953,27.42991469415098,24.58800486881449,1471.7643590396353,1
59.727184830930824,380.8037637183313,238.55140675160692,1053.1813987019402,3.7477107179545484,5.646778173006675,1.1808855866494317,25.557223882291552,21.679096393459574,21.79510436142826,1461.2047935624737,0
67.63316707537248,545.7956287040894,174.42301589262905,1081.8641069615144,2.0661492177262697,6.077273246018125,1.006639326006565,24.346105933668213,20.21295676288175,21.91720514355538,1489.8215072546964,0
67.51181483424745,513.2001737828506,229.8919430198338,960.0084203992641,3.0695467233522393,2.50193451687986,1.049678102188318,23.620076135435262,19.619681456006038,24.09819441011024,1441.4171405986535,1
58.27316984572973,594.4828281996042,242.61488442509804,1134.4704208644769,2.420514427571849,2.19897910081761,1.1727890674394705,23.860288107093652,23.902605966358337,19.04784702410465,1530.197839858317,1
61.46423057660101,513.4538700935456,148.69254128457692,1042.5204150257898,2.7363055829075265,2.8828991084069955,1.3925193778475393,21.555857093317993,22.644782496388714,18.60763116998382,1441.211264773867,1
58.911418027618005,425.4766659768144,162.83116085238328,1197.6018164694738,2.399554143740656,7.4061602096434855,1.1000598807115856,25.717398301101593,21.41136598403157,24.822101502450952,1471.1423118352725,1
58.70292642690708,509.678298283565,207.8860281003616,907.5382157230683,2.0756455190974155,6.035831211124256,1.0041021832348103,24.585900142986823,21.68133188476095,24.42969690486076,1436.6731319539213,1
55.479530315608926,599.8377201559206,145.05397325849515,956.9157528559375,2.8330242679371134,7.526155466091345,1.174338004634436,21.46357283198351,20.021668247501005,19.769076103953815,1388.353086868589,1
62.92433634173866,513.0425647687584,213.07139633689883,1106.8889401681195,3.578406042390179,5.988288819003003,1.0063815952283601,25.399753429604615,25.46403210914102,22.14521872781516,1498.4787865853314,0
61.5348273019752,528.5044067940955,111.08382178203009,1108.5539239576676,3.903908865253782,7.791423444338433,1.1344886072966454,22.467390786093528,25.486729620014938,22.854257381898886,1436.7702153855225,1
